Brand,Car,Year,City,KMS,Fuel,Transmission,Price,Emi
Toyota,Urban CruiserHigh Grade AT,2021,Mumbai,28500,petrol,automatic,849000,14457.0
Ford,EcoSportTitanium + 1.5L Ti-VCT AT,2019,Mumbai,104500,petrol,automatic,695000,11835.0
Hyundai,VernaSX 1.5 MPi,2022,Mumbai,56000,petrol,manual,980000,16688.0
Mercedes,C-ClassC 200 Progressive,2021,Mumbai,14000,petrol,automatic,3600000,61916.0
Tata,AltrozXZ 1.2,2021,Mumbai,69000,petrol,manual,591000,10064.0
Mahindra,TharLX Hard Top Petrol AT,2023,Mumbai,22000,petrol,automatic,1492000,25665.0
MG,AstorSharp 1.5 MT,2022,Mumbai,36500,petrol,manual,1051000,18075.0
Renault,KwidCLIMBER 1.0 AMT Opt,2021,Mumbai,36500,petrol,automatic,426999,7271.0
Tata,PunchAdventure Rhythm Pack AMT,2022,Mumbai,35000,petrol,automatic,651000,11086.0
Hyundai,VenueSX 1.0 Turbo,2020,Mumbai,80000,petrol,manual,722000,12295.0
Maruti,CelerioVXI,2022,Mumbai,39500,petrol,manual,478000,8140.0
Kia,SonetHTX 1.0 iMT,2021,Mumbai,40000,petrol,manual,880000,14985.0
Tata,TiagoXZA+ AMT,2021,Mumbai,26000,petrol,automatic,599000,10200.0
Renault,KwidCLIMBER 1.0 AMT Opt,2020,Mumbai,42500,petrol,automatic,335000,5704.0
Renault,DusterRXL Petrol,2018,Mumbai,41000,petrol,manual,584000,9945.0
Hyundai,Elite i20Asta 1.2,2017,Mumbai,53000,petrol,manual,473000,8054.0
Renault,TriberRXT,2022,Mumbai,16500,petrol,manual,551000,9383.0
Tata,NexonXZ Plus,2018,Mumbai,115000,petrol,manual,616000,10490.0
Maruti,SwiftVXI,2013,Mumbai,32500,petrol,manual,330000,8895.0
Renault,KwidCLIMBER 1.0 AMT,2022,Mumbai,8500,petrol,automatic,513999,8753.0
Mercedes,A-ClassA 180 Sport Petrol,2015,Mumbai,41000,petrol,automatic,1050000,19301.0
Maruti,CelerioZXi Plus,2022,Mumbai,29000,petrol,manual,542000,9229.0
Maruti,CelerioZXi Plus,2022,Mumbai,8500,petrol,manual,530000,9025.0
Maruti,DzireVXi AMT,2018,Mumbai,46000,petrol,automatic,519000,8838.0
Hyundai,i10Sportz 1.2 Kappa2,2012,Mumbai,32000,petrol,manual,265000,10078.0
Hyundai,New Santro 1.1Sportz Executive CNG,2022,Mumbai,96500,petrol+cng,manual,490000,7822.0
Maruti,IgnisAlpha 1.2 AMT,2022,Mumbai,18000,petrol,automatic,691000,11767.0
Maruti,S-PressoVXI Opt CNG,2022,Mumbai,60500,petrol+cng,manual,432000,7356.0
Honda,AmazeVX MT 1.2 Petrol,2022,Mumbai,11500,petrol,manual,784000,13351.0
Honda,JazzZX,2021,Mumbai,23000,petrol,manual,751000,11989.0
Maruti,S-CrossZeta,2022,Mumbai,31000,petrol,manual,853999,14543.0
Renault,TriberRXZ,2022,Mumbai,30000,petrol,manual,620000,10558.0
Hyundai,Grand i10 NiosSportz Petrol+cng(outside fitted),2022,Mumbai,22000,petrol+cng,manual,661000,11256.0
MG,HectorSharp 1.5 DCT Petrol,2019,Mumbai,48000,petrol,automatic,1080000,18579.0
Maruti,CelerioZXI Plus,2022,Mumbai,27000,petrol,manual,564000,9604.0
Kia,SeltosHTX G,2021,Mumbai,45500,petrol,manual,1159000,19932.0
Maruti,DzireZXi,2018,Mumbai,29500,petrol,manual,533000,9076.0
Mahindra,XUV 300W8 (O) Petrol,2022,Mumbai,50500,petrol,manual,841000,14321.0
Maruti,Wagon R 1.0LXI CNG,2021,Mumbai,25000,petrol+cng,manual,530000,9025.0
Hyundai,i10magna 1.1,2014,Mumbai,47000,petrol,manual,260000,5580.0
Hyundai,VenueS+ 1.2,2022,Mumbai,23000,petrol,manual,822000,13998.0
Renault,KigerRXZ Turbo CVT Dual Tone,2021,Mumbai,9500,petrol,automatic,799000,13606.0
MG,Hector PlusSharp 2.0 Diesel Turbo MT 6-STR,2022,Mumbai,90500,diesel,manual,1439000,24748.0
Maruti,Wagon R 1.0LXI CNG,2014,Mumbai,104500,petrol+cng,manual,281000,6030.0
Maruti,CiazDelta Hybrid 1.5,2020,Mumbai,53000,petrol,manual,677000,11528.0
Tata,AltrozXZ Plus 1.2 Dark Edition,2023,Mumbai,9500,petrol,manual,838000,14270.0
Maruti,BrezzaZXI PLUS,2023,Mumbai,40500,petrol,manual,1111000,19106.0
Maruti,BalenoZeta,2021,Mumbai,16000,petrol,manual,691000,11767.0
Honda,BR-VV CVT Petrol,2016,Mumbai,46500,petrol,automatic,692000,11784.0
Maruti,Wagon R 1.0VXI,2014,Mumbai,107000,petrol,manual,268000,5966.0
Maruti,IgnisZeta MT Petrol,2019,Mumbai,93500,petrol,manual,425000,7237.0
Tata,HarrierXZ Plus Dual Tone,2022,Mumbai,50500,diesel,manual,1630999,28049.0
Skoda,SlaviaStyle 1.0L TSI AT,2022,Mumbai,30500,petrol,automatic,1326000,22805.0
Renault,Kwid1.0 RXL AMT,2017,Mumbai,38500,petrol,automatic,292000,4972.0
MG,AstorSharp EX 1.5 MT,2022,Mumbai,95500,petrol,manual,1085000,18660.0
Tata,PunchAdventure Rhythm Pack MT,2022,Mumbai,14000,petrol,manual,656000,11171.0
Honda,BrioS MT,2013,Mumbai,100500,petrol,manual,220000,5559.0
Maruti,Alto 800LXi CNG,2018,Mumbai,38000,petrol+cng,manual,319000,5701.0
Honda,CityV Petrol,2018,Mumbai,32500,petrol,manual,673000,11460.0
Nissan,MagniteXV Premium Turbo CVT (O),2023,Mumbai,31500,petrol,automatic,951000,16194.0
Maruti,CiazZXI+ AT,2016,Mumbai,49500,petrol,automatic,577000,9825.0
Ford,EcoSportTrend 1.5L TDCi,2016,Mumbai,99500,diesel,manual,470000,8003.0
Maruti,Grand VitaraAlpha Smart Hybrid,2023,Mumbai,27500,petrol,manual,1431000,24611.0
Hyundai,New Santro 1.1Sportz MT,2021,Mumbai,27000,petrol,manual,475000,7583.0
Hyundai,EonSportz,2013,Mumbai,49000,petrol,manual,196000,4953.0
Maruti,BalenoAlpha AGS,2023,Mumbai,5500,petrol,automatic,894999,15241.0
Tata,TigorRevotron XZ+,2022,Mumbai,17000,petrol,manual,651000,11086.0
Honda,Amaze1.2 SX i-VTEC,2014,Mumbai,51000,petrol,manual,325000,6975.0
Maruti,DzireZXi Plus AMT,2017,Mumbai,41500,petrol,automatic,539000,9178.0
Maruti,CiazAlpha Petrol,2022,Mumbai,42000,petrol,manual,894000,15224.0
Honda,Amaze1.5 S MT Diesel,2019,Mumbai,25000,diesel,manual,597000,10166.0
Hyundai,Elite i20Asta 1.2,2015,Mumbai,71500,petrol,manual,449000,8172.0
Hyundai,i20 Active1.2 SX,2016,Mumbai,108000,petrol,manual,428000,7790.0
Volkswagen,Vento1.5L Comfortline Diesel,2017,Mumbai,85500,diesel,manual,549000,8764.0
Honda,BrioV MT,2013,Mumbai,31000,petrol,manual,272000,6873.0
MG,Hector1.5 Sharp DCT,2020,Mumbai,58000,petrol,automatic,1260000,21669.0
Honda,CityZX CVT Petrol,2021,Mumbai,56000,petrol,automatic,1131000,19450.0
Mahindra,XUV700AX 5 Petrol AT 5 STR,2024,Mumbai,22000,petrol,automatic,1821000,31319.0
Toyota,GlanzaV AMT,2023,Mumbai,13500,petrol,automatic,921000,15684.0
Maruti,BalenoAlpha 1.2,2018,Mumbai,30500,petrol,manual,599000,10200.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT CNG,2020,Mumbai,78500,cng,manual,473000,8054.0
Honda,JazzV Petrol,2016,Mumbai,66000,petrol,manual,416000,6641.0
Maruti,DzireZXi AGS,2022,Mumbai,24000,petrol,automatic,768000,13078.0
Hyundai,AuraSX 1.2 Petrol,2023,Mumbai,6000,petrol,manual,760000,12942.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT CNG,2021,Mumbai,69000,petrol+cng,manual,594000,10115.0
Tata,TigorRevotron XZ+,2024,Mumbai,21500,petrol,manual,738000,12567.0
Volkswagen,Vento1.2L Highline Petrol AT,2017,Mumbai,124500,petrol,automatic,484000,7727.0
Tata,TigorRevotron XZA Plus,2019,Mumbai,61500,petrol,automatic,521000,8872.0
Kia,SeltosHTK Plus iMT,2022,Mumbai,30500,petrol,manual,1034000,17782.0
Renault,KigerRXZ MT,2021,Mumbai,43000,petrol,manual,599000,10200.0
Maruti,Wagon R 1.0LXI CNG,2015,Mumbai,43500,petrol+cng,manual,286000,5205.0
Maruti,CiazAlpha 1.4 AT,2018,Mumbai,63000,petrol,automatic,589000,10030.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT CNG,2022,Mumbai,15000,petrol+cng,manual,697000,11869.0
Renault,TriberRXT,2022,Mumbai,9000,petrol,manual,610000,10387.0
Skoda,KushaqStyle 1.5L TSI DSG,2021,Mumbai,39000,petrol,automatic,1280000,22013.0
Maruti,CiazAlpha Hybrid 1.5,2019,Mumbai,18000,petrol,manual,759000,12925.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT CNG,2020,Mumbai,79500,cng,manual,574000,9774.0
Maruti,CiazAlpha AT Petrol,2022,Mumbai,42500,petrol,automatic,877999,14951.0
Maruti,CiazAlpha Petrol,2019,Mumbai,63000,petrol,manual,704000,11988.0
Maruti,S-PressoVXI Plus,2023,Mumbai,9000,petrol,manual,461000,7850.0
Maruti,CiazAlpha AT Petrol,2022,Mumbai,31500,petrol,automatic,1000000,17029.0
Hyundai,i20 Active1.2 S,2016,Mumbai,24000,petrol,manual,494000,8412.0
Maruti,RitzVxi BS-IV,2013,Mumbai,46000,petrol,manual,271000,6848.0
Hyundai,Creta1.6 SX Plus Petrol,2017,Mumbai,40500,petrol,manual,699000,11903.0
Maruti,CiazAlpha 1.5 AT,2023,Mumbai,44500,petrol,automatic,994999,16944.0
Maruti,BalenoZeta AGS,2025,Mumbai,500,petrol,automatic,899000,15309.0
Tata,TiagoRevotron XZ Plus,2021,Mumbai,12500,petrol,manual,559000,9519.0
Tata,PunchCreative Dual Tone MT Sunroof,2023,Mumbai,5500,petrol,manual,875000,14900.0
Hyundai,i10Magna 1.2 Petrol,2013,Mumbai,41500,petrol,manual,267000,7197.0
Hyundai,XcentS 1.2 (O),2014,Mumbai,29000,petrol,manual,362000,7283.0
Tata,PunchCreative MT,2022,Mumbai,51000,petrol,manual,691000,11767.0
Maruti,Alto K10VXi,2023,Mumbai,5000,petrol,manual,458000,7799.0
Honda,WR-VVX MT Petrol,2017,Mumbai,72000,petrol,manual,549000,9349.0
Honda,JazzVX Petrol,2019,Mumbai,42000,petrol,manual,577000,9211.0
Kia,SeltosGTX Plus DCT,2020,Mumbai,44500,petrol,automatic,1242000,21359.0
MG,AstorSharp EX 1.5 MT,2022,Mumbai,35500,petrol,manual,1153000,19822.0
Maruti,Wagon R 1.0LXI CNG,2022,Mumbai,11500,petrol+cng,manual,568000,9672.0
Ford,FigoDuratorq Diesel ZXI 1.4,2012,Mumbai,106500,diesel,manual,229000,
Maruti,BalenoAlpha,2020,Mumbai,13000,petrol,manual,691000,11767.0
Volkswagen,AmeoComfortline 1.5L AT (D),2017,Mumbai,60000,diesel,automatic,462000,7375.0
Renault,KigerRXZ AMT,2022,Mumbai,29000,petrol,automatic,699000,11903.0
Kia,SonetGTX Plus 1.0 iMT,2021,Mumbai,57500,petrol,manual,961000,16365.0
Skoda,OctaviaStyle 2.0,2023,Mumbai,37500,petrol,automatic,2029000,34894.0
Kia,SeltosHTX Plus AT D,2020,Mumbai,54500,diesel,automatic,1323000,22753.0
MG,AstorSharp EX 1.5 MT,2022,Mumbai,6000,petrol,manual,1221000,20999.0
Maruti,Alto K10VXi,2022,Mumbai,25500,petrol,manual,409999,6982.0
Tata,TigorRevotron XZ+,2021,Mumbai,31500,petrol,manual,604000,10285.0
Maruti,BalenoZeta 1.2,2018,Mumbai,47000,petrol,manual,540000,9195.0
Tata,AltrozXT 1.2,2023,Mumbai,16000,petrol,manual,712000,12124.0
Hyundai,New Santro 1.1Sportz MT,2020,Mumbai,74000,petrol,manual,413000,6593.0
Maruti,DzireZXi Plus AMT,2019,Mumbai,57500,petrol,automatic,556000,9468.0
Maruti,Wagon R 1.0VXI CNG,2022,Mumbai,15000,petrol+cng,manual,580000,9877.0
Maruti,Wagon R 1.0VXI,2013,Mumbai,35500,petrol,manual,254999,7071.0
Hyundai,i10Sportz 1.2 Kappa2,2011,Mumbai,44500,petrol,manual,210000,15005.0
Maruti,SwiftVXI AMT,2022,Mumbai,9500,petrol,automatic,678000,11545.0
Honda,AmazeS CVT 1.2 Petrol,2022,Mumbai,11000,petrol,automatic,749000,12755.0
Tata,TiagoRevotron XZ Plus,2021,Mumbai,27500,petrol,manual,534000,9093.0
Maruti,CiazAlpha 1.5 AT,2022,Mumbai,58000,petrol,automatic,909000,15479.0
Tata,NexonXZA Plus AMT S,2021,Mumbai,52500,petrol,automatic,882000,15019.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT CNG,2021,Mumbai,27000,petrol+cng,manual,641000,10915.0
Ford,EcoSportTitanium 1.5L Ti-VCT AT,2016,Mumbai,78000,petrol,automatic,499000,8497.0
MG,Hector2.0 Sharp Dual Tone,2020,Mumbai,61500,diesel,manual,1244000,21394.0
Tata,ZestXT Petrol,2016,Mumbai,96500,petrol,manual,320000,5449.0
Tata,AltrozXT 1.2,2021,Mumbai,34500,petrol,manual,621000,10575.0
Hyundai,Creta1.6 SX AT,2018,Mumbai,106500,diesel,automatic,966000,16450.0
Maruti,BalenoAlpha AT Petrol,2018,Mumbai,31500,petrol,automatic,604000,10285.0
Maruti,Vitara BrezzaZXi Plus AT SHVS,2022,Mumbai,19500,petrol,automatic,1046000,17983.0
Maruti,BalenoAlpha 1.2,2018,Mumbai,61000,petrol,manual,561000,9553.0
Maruti,SwiftZXI,2021,Mumbai,26500,petrol,manual,644000,10966.0
Maruti,SwiftVXI,2016,Mumbai,9000,petrol,manual,415000,7067.0
Renault,KwidCLIMBER 1.0 AMT,2018,Mumbai,71000,petrol,automatic,316000,5381.0
Maruti,BalenoZeta 1.2 AT,2017,Mumbai,40000,petrol,automatic,544000,9264.0
Hyundai,Elite i20Asta 1.2,2018,Mumbai,54000,petrol,manual,492000,8378.0
Renault,KwidCLIMBER 1.0 Opt,2022,Mumbai,32500,petrol,manual,438999,7475.0
Renault,DusterRXS CVT Petrol,2018,Mumbai,97500,petrol,automatic,563000,9587.0
Maruti,SwiftZXI AMT,2021,Mumbai,31500,petrol,automatic,631000,10745.0
Hyundai,Grand i10Sportz (O) 1.2 kappa VTVT,2017,Mumbai,44500,petrol,manual,426000,7254.0
Hyundai,Elite i20Asta 1.2,2015,Mumbai,64000,petrol,manual,423000,7699.0
Honda,JazzZX CVT,2020,Mumbai,31000,petrol,automatic,760000,12133.0
Maruti,Alto 800VXi,2022,Mumbai,4500,petrol,manual,391000,6988.0
Renault,KwidCLIMBER 1.0 AMT,2017,Mumbai,30000,petrol,automatic,276000,4700.0
Tata,NexonXZA Plus Dual Tone Roof AMT Petrol,2018,Mumbai,26500,petrol,automatic,718000,12227.0
Maruti,CiazAlpha Hybrid 1.5 AT,2018,Mumbai,81000,petrol,automatic,680000,11580.0
Tata,TiagoRevotron XZ Plus,2022,Mumbai,10500,petrol,manual,559000,9519.0
Hyundai,New i20Asta (O) 1.2 MT,2022,Mumbai,49000,petrol,manual,798000,13589.0
Mahindra,XUV700AX 7 Petrol AT Luxury Pack 7 STR,2021,Mumbai,51000,petrol,automatic,1875000,32247.0
Renault,Kwid1.0 RXT AMT Opt,2017,Mumbai,15500,petrol,automatic,344000,5858.0
Hyundai,Creta1.6 SX Plus Auto,2015,Mumbai,95500,diesel,automatic,770000,14015.0
MG,AstorSavvy 1.3 Turbo AT S Red,2021,Mumbai,29000,petrol,automatic,1286000,22121.0
Maruti,ErtigaZXi,2013,Mumbai,66000,petrol,manual,523000,14097.0
Maruti,Alto 800VXi,2019,Mumbai,49000,petrol,manual,314000,5611.0
Mahindra,XUV700AX 7 Petrol AT Luxury Pack 7 STR,2022,Mumbai,22000,petrol,automatic,2141000,36822.0
Kia,SeltosGTX Plus,2020,Mumbai,36000,petrol,manual,1255000,21576.0
Tata,NexonXZA Plus,2021,Mumbai,29500,petrol,automatic,831000,14151.0
Hyundai,XcentE,2017,Mumbai,30500,petrol,manual,394000,6290.0
Hyundai,Creta1.6 SX AT,2019,Mumbai,64500,diesel,automatic,1081000,18591.0
Volkswagen,Vento1.2L Highline Petrol AT,2016,Mumbai,79000,petrol,automatic,479000,7647.0
Maruti,A-StarVXI,2014,Mumbai,59500,petrol,manual,249000,6292.0
Mahindra,XUV 300W8 Petrol,2022,Mumbai,29500,petrol,manual,872000,14849.0
Maruti,SwiftZXI,2021,Mumbai,29500,petrol,manual,641000,10915.0
Hyundai,Elite i20Sportz 1.2,2018,Mumbai,29000,petrol,manual,560000,9536.0
Ford,FigoDuratec Petrol EXI 1.2,2014,Mumbai,45500,petrol,manual,227999,16291.0
Hyundai,Creta1.6 SX Plus Auto,2017,Mumbai,122000,diesel,automatic,778000,13248.0
MG,AstorSharp 1.5 MT,2021,Mumbai,22500,petrol,manual,1120000,19260.0
Maruti,BalenoAlpha 1.2 AT,2018,Mumbai,51500,petrol,automatic,564000,9604.0
Tata,TiagoRevotron XZ Plus,2020,Mumbai,12000,petrol,manual,548000,9332.0
Maruti,S-PressoVXi,2020,Mumbai,10500,petrol,manual,389000,6624.0
Hyundai,VenueSX 1.0 (O) Turbo iMT,2021,Mumbai,47500,petrol,manual,894000,15224.0
Kia,SeltosGTX Plus DCT,2019,Mumbai,74500,petrol,automatic,1080000,18579.0
Tata,NexonXZ Plus,2019,Mumbai,43000,petrol,manual,738000,12567.0
Honda,CityZX CVT Petrol,2018,Mumbai,29500,petrol,automatic,828999,14117.0
Honda,BrioS MT,2012,Mumbai,74500,petrol,manual,219000,7808.0
Mahindra,XUV500W9 AT,2019,Mumbai,72000,diesel,automatic,1051000,18970.0
Toyota,GlanzaS,2022,Mumbai,31500,petrol,manual,657000,11188.0
Maruti,BalenoDelta 1.2 AT,2016,Mumbai,39500,petrol,automatic,483000,8225.0
Hyundai,Elite i20Sportz Plus 1.2,2019,Mumbai,22000,petrol,manual,587000,9996.0
Hyundai,i10Magna 1.2 Kappa2,2011,Mumbai,32000,petrol,manual,231000,16505.0
Hyundai,VenueSX (O) 1.0 Turbo DCT,2023,Mumbai,4500,petrol,automatic,1184000,20362.0
Honda,City1.5 S MT,2012,Mumbai,101500,petrol,manual,296000,11257.0
Tata,TiagoRevotron XZ Plus,2021,Mumbai,14500,petrol,manual,579000,9860.0
Maruti,BalenoAlpha Petrol,2022,Mumbai,96500,petrol,manual,674000,11477.0
Honda,CityZX Petrol,2021,Mumbai,43000,petrol,manual,1059000,18212.0
Ford,FiestaEXi 1.6,2011,Mumbai,113000,petrol,manual,214000,14448.0
Maruti,Alto 800LXi CNG,2021,Mumbai,53000,cng,manual,355000,6045.0
Kia,SeltosGTX Plus,2020,Mumbai,25000,petrol,manual,1331000,22891.0
Hyundai,Elite i20Sportz 1.2,2018,Mumbai,33500,petrol,manual,557000,9485.0
Hyundai,Creta1.6L SX VTVT,2018,Mumbai,70500,petrol,manual,806000,13725.0
Hyundai,Elite i20Magna Plus 1.4 CRDI,2019,Mumbai,61000,diesel,manual,629000,10711.0
Honda,CityVX CVT Petrol,2022,Mumbai,40500,petrol,automatic,1161000,19967.0
Maruti,DzireZXi Plus AMT,2018,Mumbai,50500,petrol,automatic,616000,10490.0
Hyundai,i10Sportz 1.2 AT Kappa2,2011,Mumbai,64000,petrol,automatic,252000,18006.0
Honda,City1.5 V MT,2012,Mumbai,74500,petrol,manual,352000,13387.0
Maruti,BalenoAlpha AT Petrol,2017,Mumbai,102000,petrol,automatic,511000,8702.0
Skoda,SlaviaStyle 1.0L TSI AT,2022,Mumbai,21500,petrol,automatic,1359000,23372.0
Tata,TiagoRevotron XT,2017,Mumbai,88000,petrol,manual,341000,5807.0
MG,HectorSharp 2.0 Diesel Turbo MT Dual Tone,2021,Mumbai,59500,diesel,manual,1474000,25349.0
Maruti,Wagon R 1.2ZXI Plus,2023,Mumbai,7000,petrol,manual,646000,11001.0
Maruti,CiazZeta Petrol,2023,Mumbai,24000,petrol,manual,866000,14747.0
Hyundai,Elite i20Magna Executive 1.2,2018,Mumbai,14500,petrol,manual,527000,8974.0
Hyundai,XcentSX 1.2,2015,Mumbai,41500,petrol,manual,381000,7665.0
Hyundai,i10Magna 1.2 Petrol,2013,Mumbai,40500,petrol,manual,258000,6954.0
Mahindra,XUV500W6,2015,Mumbai,109500,diesel,manual,597000,11362.0
Ford,FreestyleTitanium Plus 1.2 Ti-VCT,2021,Mumbai,34000,petrol,manual,600000,10217.0
Mahindra,XUV500W11 AT,2018,Mumbai,66000,diesel,automatic,1078000,19457.0
Maruti,Wagon R 1.0VXI AMT,2016,Mumbai,37000,petrol,automatic,335000,6375.0
Hyundai,Elite i20Asta 1.2,2017,Mumbai,40000,petrol,manual,529000,9008.0
Maruti,IgnisSigma 1.2 MT,2021,Mumbai,24500,petrol,manual,467000,7952.0
Ford,EcoSportTitanium 1.5L TDCi (Opt),2016,Mumbai,56000,diesel,manual,599000,10200.0
Toyota,Etios LivaG,2012,Mumbai,51500,petrol,manual,264000,9413.0
Honda,JazzVX Petrol,2016,Mumbai,77000,petrol,manual,403000,6433.0
Hyundai,New Santro 1.1Sportz Petrol + CNG (outside fitted),2019,Mumbai,47500,petrol+cng,manual,404000,6449.0
Renault,DusterRXS CVT Petrol,2018,Mumbai,51000,petrol,automatic,612000,10422.0
Hyundai,Creta1.6 SX Plus Auto Petrol,2016,Mumbai,67500,petrol,automatic,729000,12414.0
Tata,AltrozXZA+ DT,2022,Mumbai,10500,petrol,automatic,821000,13981.0
Maruti,BalenoAlpha AGS,2023,Mumbai,8000,petrol,automatic,892000,15190.0
Maruti,BalenoDelta 1.3,2017,Mumbai,112000,diesel,manual,451999,7697.0
Renault,KwidRXT Opt,2018,Mumbai,38500,petrol,manual,308000,5245.0
Kia,SeltosHTX IVT G,2020,Mumbai,74500,petrol,automatic,1087000,18698.0
Tata,TiagoXTA,2018,Mumbai,66500,petrol,automatic,417000,7101.0
Hyundai,Grand i10Sportz 1.2 Kappa VTVT,2018,Mumbai,70500,petrol,manual,425000,7237.0
Tata,HarrierXZA,2021,Mumbai,46000,diesel,automatic,1384000,23802.0
Toyota,Corolla AltisG AT Petrol,2014,Mumbai,110000,petrol,automatic,559000,11997.0
Tata,PunchCamo Accomplished AMT,2023,Mumbai,10000,petrol,automatic,782000,13317.0
Tata,TiagoRevotron XZ Plus CNG,2022,Mumbai,27500,petrol+cng,manual,642000,10932.0
Hyundai,Grand i10Sportz (O) 1.2 kappa VTVT,2017,Mumbai,35000,petrol,manual,426999,7271.0
Maruti,Swift DzireVXI,2014,Mumbai,33500,petrol,manual,392000,8413.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2015,Mumbai,33500,petrol,manual,369000,6716.0
Maruti,CelerioVXi AMT,2014,Mumbai,39000,petrol,automatic,331000,7103.0
Maruti,SwiftVXI,2015,Mumbai,27000,petrol,manual,394000,7171.0
Honda,CityV CVT Petrol,2021,Mumbai,31500,petrol,automatic,961000,16365.0
Ford,FiestaTitanium+ Petrol AT,2012,Mumbai,72500,petrol,automatic,297000,10747.0
Honda,CityZX CVT,2018,Mumbai,72000,petrol,automatic,755000,12857.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2017,Mumbai,22500,petrol,manual,478000,8140.0
Renault,KwidRXT 1.0 SCE Special,2018,Mumbai,27000,petrol,manual,289000,4921.0
Hyundai,VernaSX (O) 1.0 Turbo DCT,2021,Mumbai,44000,petrol,automatic,1167000,20077.0
Toyota,EtiosVX D,2019,Mumbai,117500,diesel,manual,589000,9403.0
Tata,PunchAdventure Rhythm Pack AMT,2022,Mumbai,30500,petrol,automatic,680000,11580.0
Mahindra,KUV100K8 5 STR,2016,Mumbai,45000,petrol,manual,297000,5406.0
Hyundai,Creta1.6 SX (O),2016,Mumbai,120000,diesel,manual,718000,12227.0
Maruti,DzireZDi AMT,2019,Mumbai,70500,diesel,automatic,672000,11443.0
Maruti,CiazAlpha AT Petrol,2021,Mumbai,50000,petrol,automatic,857000,14594.0
Tata,NexonXZ Plus (O),2021,Mumbai,44000,petrol,manual,806000,14083.0
Maruti,CiazAlpha 1.4 AT,2017,Mumbai,50500,petrol,automatic,680000,11580.0
Volkswagen,TaigunTopline 1.0 TSI MT,2022,Mumbai,27000,petrol,manual,1224000,21048.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT CNG,2020,Mumbai,95500,petrol+cng,manual,518000,8821.0
Maruti,BalenoDelta 1.2 AT,2016,Mumbai,60500,petrol,automatic,498000,8480.0
Skoda,Rapid NewActive 1.0 TSI AT,2021,Mumbai,21000,petrol,automatic,729000,12414.0
Hyundai,New Santro 1.1Sportz Executive CNG,2021,Mumbai,29500,petrol+cng,manual,513000,8397.0
Honda,Amaze1.2 VX CVT i-VTEC,2021,Mumbai,20500,petrol,automatic,752000,12806.0
Maruti,Alto K10VXI Petrol+CNG (Outside Fitted),2023,Mumbai,12500,petrol+cng,manual,461000,7850.0
Honda,Amaze1.2 VX CVT i-VTEC,2022,Mumbai,30000,petrol,automatic,797000,13572.0
Maruti,IgnisZeta 1.2 AMT,2017,Mumbai,23000,petrol,automatic,500000,8514.0
Maruti,ErtigaZXI+,2017,Mumbai,38000,petrol,manual,800000,13623.0
Datsun,Redi-GOT (O),2017,Mumbai,40000,petrol,manual,223000,8481.0
Maruti,S-PressoVXI Opt CNG,2020,Mumbai,32500,petrol+cng,manual,444000,7561.0
Maruti,Alto K10VXi,2015,Mumbai,101500,petrol,manual,239000,4350.0
Renault,KwidRXT 1.0 SCE Special,2018,Mumbai,63500,petrol,manual,303000,5159.0
Kia,SeltosGTX,2020,Mumbai,45500,petrol,manual,1068000,18851.0
Mahindra,KUV100K4 6 STR,2017,Mumbai,30500,petrol,manual,327000,5568.0
Honda,BR-VV CVT Petrol,2016,Mumbai,79500,petrol,automatic,626000,10660.0
Maruti,Swift DzireVXI,2015,Mumbai,70000,petrol,manual,369000,6716.0
Tata,NexonXZ Plus (O),2021,Mumbai,2000,petrol,manual,924000,15735.0
Maruti,Alto 800VXi,2021,Mumbai,22000,petrol,manual,351000,6273.0
Maruti,Alto 800Vxi Plus,2021,Mumbai,31000,petrol,manual,350000,6416.0
Hyundai,VernaFluidic 1.6 VTVT SX AT,2014,Mumbai,66000,petrol,automatic,438000,9400.0
Kia,SonetGTX Plus 1.0 iMT Dual Tone,2021,Mumbai,34500,petrol,manual,985000,16773.0
Hyundai,New Santro 1.1Sportz CNG,2020,Mumbai,84500,petrol+cng,manual,421000,6721.0
Hyundai,XcentS,2019,Mumbai,25000,petrol,manual,491000,7838.0
Renault,KwidRXT 1.0 SCE Special,2017,Mumbai,45500,petrol,manual,252999,4308.0
Volkswagen,AmeoHighline1.2L (P),2016,Mumbai,46500,petrol,manual,365000,5827.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT,2018,Mumbai,27500,petrol,manual,497000,8463.0
Maruti,BalenoZeta AT Petrol,2017,Mumbai,40500,petrol,automatic,545000,9281.0
Hyundai,Grand i10Sportz 1.2 Kappa VTVT,2016,Mumbai,40500,petrol,manual,392000,6675.0
Maruti,Swift DzireVXI,2014,Mumbai,18500,petrol,manual,395000,8477.0
Tata,TigorRevotron XZ+ CNG,2022,Mumbai,66500,petrol+cng,manual,642000,10932.0
Maruti,Swift DzireVXI,2015,Mumbai,28500,petrol,manual,429000,7808.0
